record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,ISO_L2,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date,confirmed_cases,deaths,recovered,new_tests,total_tests,total_tests_per_thousand,tests_units,total_vaccinations,daily_vaccinations,total_vaccinations_per_hundred,daily_vaccinations_per_million,Rank_FP,Score_FP,state_IDC,muni_IDC,dispersive_IDC,constraining_IDC,inclusive_IDC,sfi_SFI,ti_cpi_TI,pop_WDI_PW,gdp_WDI_PW,gdppc_WDI_PW,growth_WDI_PW,lnpop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,disap_FA,polpris_FA,latentmean_FA,transparencyindex_HR,EmigrantStock_EMS,v2x_polyarchy_VDEM
R_1gCuUKE3gu00hxkDo,3945097,new_entry,original,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools, kindergartens, faculties starting tomorrow, and students will study via television''. It is unlikely that school will open by the end of the school year.

",2020-03-15,2020-03-16,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,Preschool or childcare facilities closed/locked down,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1204636852551,51.9341656425464,50.8179217421176,128,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-04-13,2020-04-13T13:52:52Z,55,0,1,33,316,0.046,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1gCuUKE3gu00hxkDq,3945097,new_entry,original,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools, kindergartens, faculties starting tomorrow, and students will study via television''. It is unlikely that school will open by the end of the school year.

",2020-03-15,2020-03-16,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,Primary Schools closed/locked down,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1204636852551,51.9341656425464,50.8179217421176,128,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-04-13,2020-04-13T13:52:52Z,55,0,1,33,316,0.046,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1gCuUKE3gu00hxkEr,3945097,new_entry,original,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools, kindergartens, faculties starting tomorrow, and students will study via television''. It is unlikely that school will open by the end of the school year.

",2020-03-15,2020-03-16,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,Secondary Schools closed/locked down,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1204636852551,51.9341656425464,50.8179217421176,128,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-04-13,2020-04-13T13:52:52Z,55,0,1,33,316,0.046,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1gCuUKE3gu00hxkBu,3945097,new_entry,original,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools, kindergartens, faculties starting tomorrow, and students will study via television''. It is unlikely that school will open by the end of the school year.

",2020-03-15,2020-03-16,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,Higher education institutions closed/locked down,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1204636852551,51.9341656425464,50.8179217421176,128,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-04-13,2020-04-13T13:52:52Z,55,0,1,33,316,0.046,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_247yeCHUy1vYbIFDo,86643,new_entry,original,,,"Serbian President ""Vucic revealed that measures within the state of emergency will include the closure of .. kindergartens.."" This is to take effect from the date of declaration of emergency on March 16th.",2020-03-15,2020-03-16,2020-05-11,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Serbia,"One or more countries, but not all countries",,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1204636852551,51.9341656425464,50.8179217421176,128,https://www.usnews.com/news/world/articles/2020-03-15/serbia-calls-state-of-emergency-to-counter-coronavirus ; http://rs.n1info.com/English/NEWS/a598149/Pre-school-facilities-reopen-across-Serbia.html,2020-09-28,2020-09-28T16:24:49Z,55,0,1,33,316,0.046,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1jxZW4RPLEBnvnMDo,3945097,update,correction,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools... and students will study via television''. It is unlikely that school will open by the end of the school year.

May 15
Furthermore, the Ministry of Education, Science and Technological Development informed higher education institutions in Serbia that they can start with practical and laboratory exercises, starting from May, 15, 2020. 

",2020-05-15,2020-05-15,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below),,,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-10-08,2020-10-08T16:26:29Z,10438,225,4301,5873,168670,24.788,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1jxZW4RPLEBnvnMDq,3945097,update,correction,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools... and students will study via television''. It is unlikely that school will open by the end of the school year.

May 15
Furthermore, the Ministry of Education, Science and Technological Development informed higher education institutions in Serbia that they can start with practical and laboratory exercises, starting from May, 15, 2020. 

",2020-05-15,2020-05-15,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below),,,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-10-08,2020-10-08T16:26:29Z,10438,225,4301,5873,168670,24.788,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1jxZW4RPLEBnvnMEr,3945097,update,correction,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools... and students will study via television''. It is unlikely that school will open by the end of the school year.

May 15
Furthermore, the Ministry of Education, Science and Technological Development informed higher education institutions in Serbia that they can start with practical and laboratory exercises, starting from May, 15, 2020. 

",2020-05-15,2020-05-15,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18),,,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-10-08,2020-10-08T16:26:29Z,10438,225,4301,5873,168670,24.788,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1jxZW4RPLEBnvnMBu,3945097,update,correction,,,"As of March 16,  on territory of Republic of Serbia ,,there will be no schools... and students will study via television''. It is unlikely that school will open by the end of the school year.

May 15
Furthermore, the Ministry of Education, Science and Technological Development informed higher education institutions in Serbia that they can start with practical and laboratory exercises, starting from May, 15, 2020. 

",2020-05-15,2020-05-15,2020-05-15,Serbia,SRB,RS,National,1,,,,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions),,,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-10-08,2020-10-08T16:26:29Z,10438,225,4301,5873,168670,24.788,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_1fcLL293ejXIPd2NA,2901848,new_entry,original,,,"Mar. 15 ,, --- President of the Republic of Serbia Aleksandar Vucic announced tonight that due to the coronavirus situation, a decision was made to declare a state of emergency throughout the Republic of Serbia.''",2020-03-15,2020-03-16,2020-05-06,Serbia,SRB,RS,National,1,,,,Declaration of Emergency,,,,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1204636852551,51.9341656425464,50.8179217421176,128,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-04-15,2020-04-15T12:28:30Z,55,0,1,33,316,0.046,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_2b48VgJXYeddoVLNA,2901848,update,original,End of Policy,,"Mar. 15 ,, --- President of the Republic of Serbia Aleksandar Vucic announced tonight that due to the coronavirus situation, a decision was made to declare a state of emergency throughout the Republic of Serbia.''
May 6 - ""The Serbian parliament lifted tonight the state of emergency that was declared on 15 March over the coronavirus epidemic."" UPDATE: The Serbian parliament lifted tonight (May 6) the state of emergency that was declared on 15 March over the coronavirus epidemic.",2020-03-15,2020-03-16,2020-05-06,Serbia,SRB,RS,National,1,,,,Declaration of Emergency,,,,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,53.1204636852551,51.9341656425464,50.8179217421176,128,NA,2020-09-27,2020-09-27T17:04:43Z,55,0,1,33,316,0.046,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_32Xy1ltM6BnxrF9NA,2901848,update,correction,,,"Mar. 15 ,, --- President of the Republic of Serbia Aleksandar Vucic announced tonight that due to the coronavirus situation, a decision was made to declare a state of emergency throughout the Republic of Serbia.''

May 6 - ""The Serbian parliament lifted tonight (May 6) the state of emergency that was declared on 15 March over the coronavirus epidemic""",2020-05-06,2020-05-06,2020-05-06,Serbia,SRB,RS,National,1,,,,Declaration of Emergency,,,,Serbia,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),National Government,,,,,https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php,2020-11-17,2020-11-17T18:50:29Z,9791,203,1971,6196,117474,17.264,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_2qC7J1ZLFtgKJujBq,2732470,new_entry,original,,,"As of March 10, ,,a temporary ban on entry into Serbia for foreign nationals coming from the areas with intense corona virus transmission is introduced. This applies to persons coming from Italy, certain provinces of the People’s Republic of China, South Korea, Iran and parts of Switzerland.''",2020-03-10,2020-03-10,2020-03-15,Serbia,SRB,RS,National,0,,,,External Border Restrictions,Health Screenings (e.g. temperature checks),,,"China,Iran,Italy,South Korea,Switzerland","One or more countries, but not all countries",,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound,All kinds of transport,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",50.2935834179981,48.251530966127,45.3338144967644,23,https://www.srbija.gov.rs/vest/en/151122/government-passes-additional-measures-to-avert-spread-of-coronavirus.php,2020-04-13,2020-04-13T14:03:53Z,5,0,0,16,117,0.017,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
R_2qC7J1ZLFtgKJujFf,2732470,new_entry,original,,,"As of March 10, ,,a temporary ban on entry into Serbia for foreign nationals coming from the areas with intense corona virus transmission is introduced. This applies to persons coming from Italy, certain provinces of the People’s Republic of China, South Korea, Iran and parts of Switzerland.''",2020-03-10,2020-03-10,2020-03-15,Serbia,SRB,RS,National,0,,,,External Border Restrictions,Travel History Form (e.g. documents where traveler has recently been),,,"China,Iran,Italy,South Korea,Switzerland","One or more countries, but not all countries",,,,,All Travelers (Citizen Travelers + Foreign Travelers ),Inbound,All kinds of transport,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health",50.2935834179981,48.251530966127,45.3338144967644,23,https://www.srbija.gov.rs/vest/en/151122/government-passes-additional-measures-to-avert-spread-of-coronavirus.php,2020-04-13,2020-04-13T14:03:53Z,5,0,0,16,117,0.017,,,,,,66,2805,0,2,-0.28166955,0.548431635,-0.20141026,4,42,7095383,40183938020,5663.39238,0.757715153,15.7749548,24.4167332,8.64177835,2,2,1.206294179,,1317970,0.48557887
